month,year,Factory,Location,CO2 Emissions (kg),Energy Consumption (kWh),Product Category,Supplier,Machine Type,Machine Utilization (%),Water Usage (liters),Profit Margin (%)
5,2020,2,2,828,826,1,2,1,54,6000,20.51
5,2020,2,2,828,826,1,2,1,54,6000,20.55
5,2020,2,2,661,704,2,0,2,81,10000,28.08
5,2020,2,2,661,704,2,0,2,81,10000,27.99
5,2020,2,2,828,826,1,2,1,54,6000,20.37
5,2020,2,2,828,826,1,2,1,54,6000,20.47
5,2020,2,2,828,826,1,2,1,54,6000,20.48
5,2020,2,2,603,455,0,2,0,84,6000,19.14
5,2020,2,2,603,455,0,2,0,84,6000,19.01
5,2020,2,2,828,826,1,2,1,54,6000,20.65
5,2020,2,2,661,704,2,0,2,81,10000,28.02
5,2020,2,2,828,826,1,2,1,54,6000,20.69
5,2020,2,2,603,455,0,2,0,84,6000,19.01
5,2020,2,2,661,704,2,0,2,81,10000,28.3
5,2020,2,2,661,704,2,0,2,81,10000,28.07
5,2020,2,2,661,704,2,0,2,81,10000,28.03
5,2020,2,2,603,455,0,2,0,84,6000,18.95
5,2020,2,2,661,704,2,0,2,81,10000,28.24
5,2020,2,2,603,455,0,2,0,84,6000,18.89
5,2020,2,2,828,826,1,2,1,54,6000,20.45
5,2020,2,2,603,455,0,2,0,84,6000,18.93
5,2020,2,2,661,704,2,0,2,81,10000,28.13
5,2020,2,2,661,704,2,0,2,81,10000,28.08
5,2020,2,2,661,704,2,0,2,81,10000,27.99
5,2020,2,2,661,704,2,0,2,81,10000,27.97
5,2020,2,2,828,826,1,2,1,54,6000,20.47
5,2020,2,2,603,455,0,2,0,84,6000,18.9
5,2020,2,2,661,704,2,0,2,81,10000,28.24
5,2020,2,2,828,826,1,2,1,54,6000,20.58
5,2020,2,2,828,826,1,2,1,54,6000,20.65
5,2020,2,2,603,455,0,2,0,84,6000,18.85
5,2020,2,2,603,455,0,2,0,84,6000,19.14
5,2020,2,2,661,704,2,0,2,81,10000,28.14
5,2020,2,2,603,455,0,2,0,84,6000,19.21
5,2020,2,2,603,455,0,2,0,84,6000,18.9
5,2020,2,2,603,455,0,2,0,84,6000,18.86
5,2020,2,2,661,704,2,0,2,81,10000,28.1
5,2020,2,2,828,826,1,2,1,54,6000,20.68
5,2020,2,2,828,826,1,2,1,54,6000,20.47
5,2020,2,2,828,826,1,2,1,54,6000,20.45
5,2020,2,2,661,704,2,0,2,81,10000,28.08
5,2020,2,2,828,826,1,2,1,54,6000,20.55
5,2020,2,2,828,826,1,2,1,54,6000,20.51
5,2020,2,2,603,455,0,2,0,84,6000,18.8
5,2020,2,2,828,826,1,2,1,54,6000,20.37
5,2020,2,2,661,704,2,0,2,81,10000,28.05
5,2020,2,2,661,704,2,0,2,81,10000,28.06
5,2020,2,2,603,455,0,2,0,84,6000,19.14
5,2020,2,2,603,455,0,2,0,84,6000,19.01
5,2020,2,2,828,826,1,2,1,54,6000,20.65
5,2020,2,2,603,455,0,2,0,84,6000,18.85
5,2020,2,2,828,826,1,2,1,54,6000,20.69
5,2020,2,2,603,455,0,2,0,84,6000,19.01
5,2020,2,2,661,704,2,0,2,81,10000,28.3
5,2020,2,2,661,704,2,0,2,81,10000,28.07
5,2020,2,2,661,704,2,0,2,81,10000,28.02
5,2020,2,2,661,704,2,0,2,81,10000,28.1
5,2020,2,2,828,826,1,2,1,54,6000,20.68
6,2020,2,2,661,704,2,0,2,81,10000,28.05
6,2020,2,2,828,826,1,2,1,54,6000,20.45
6,2020,2,2,661,704,2,0,2,81,10000,28.08
6,2020,2,2,603,455,0,2,0,84,6000,18.98
6,2020,2,2,603,455,0,2,0,84,6000,18.93
6,2020,2,2,828,826,1,2,1,54,6000,20.4
6,2020,2,2,603,455,0,2,0,84,6000,18.78
6,2020,2,2,661,704,2,0,2,81,10000,28.05
6,2020,2,2,603,455,0,2,0,84,6000,18.9
6,2020,2,2,603,455,0,2,0,84,6000,19.14
6,2020,2,2,661,704,2,0,2,81,10000,28.15
6,2020,2,2,828,826,1,2,1,54,6000,20.65
6,2020,2,2,661,704,2,0,2,81,10000,28.02
6,2020,2,2,661,704,2,0,2,81,10000,28.25
6,2020,2,2,828,826,1,2,1,54,6000,20.58
6,2020,2,2,661,704,2,0,2,81,10000,28.3
6,2020,2,2,603,455,0,2,0,84,6000,18.9
6,2020,2,2,828,826,1,2,1,54,6000,20.44
6,2020,2,2,603,455,0,2,0,84,6000,18.95
6,2020,2,2,603,455,0,2,0,84,6000,19.13
6,2020,2,2,661,704,2,0,2,81,10000,28.05
6,2020,2,2,603,455,0,2,0,84,6000,18.87
6,2020,2,2,603,455,0,2,0,84,6000,18.93
6,2020,2,2,661,704,2,0,2,81,10000,28.13
6,2020,2,2,661,704,2,0,2,81,10000,28.08
6,2020,2,2,828,826,1,2,1,54,6000,20.4
6,2020,2,2,828,826,1,2,1,54,6000,20.37
6,2020,2,2,603,455,0,2,0,84,6000,18.89
6,2020,2,2,661,704,2,0,2,81,10000,28.06
6,2020,2,2,828,826,1,2,1,54,6000,20.68
6,2020,2,2,603,455,0,2,0,84,6000,19.01
6,2020,2,2,828,826,1,2,1,54,6000,20.65
6,2020,2,2,828,826,1,2,1,54,6000,20.44
6,2020,2,2,828,826,1,2,1,54,6000,20.69
6,2020,2,2,828,826,1,2,1,54,6000,20.58
6,2020,2,2,603,455,0,2,0,84,6000,19.21
6,2020,2,2,828,826,1,2,1,54,6000,20.48
6,2020,2,2,603,455,0,2,0,84,6000,18.86
6,2020,2,2,661,704,2,0,2,81,10000,28.1
6,2020,2,2,661,704,2,0,2,81,10000,28.24
6,2020,2,2,828,826,1,2,1,54,6000,20.47
6,2020,2,2,828,826,1,2,1,54,6000,20.45
6,2020,2,2,603,455,0,2,0,84,6000,18.93
6,2020,2,2,828,826,1,2,1,54,6000,20.55
6,2020,2,2,603,455,0,2,0,84,6000,18.93
6,2020,2,2,828,826,1,2,1,54,6000,20.4
6,2020,2,2,828,826,1,2,1,54,6000,20.37
6,2020,2,2,603,455,0,2,0,84,6000,18.89
6,2020,2,2,661,704,2,0,2,81,10000,28.06
6,2020,2,2,828,826,1,2,1,54,6000,20.68
6,2020,2,2,603,455,0,2,0,84,6000,19.01
6,2020,2,2,661,704,2,0,2,81,10000,28.21
6,2020,2,2,603,455,0,2,0,84,6000,18.85
6,2020,2,2,603,455,0,2,0,84,6000,19.14
6,2020,2,2,603,455,0,2,0,84,6000,19.01
6,2020,2,2,828,826,1,2,1,54,6000,20.75
6,2020,2,2,828,826,1,2,1,54,6000,20.48
6,2020,2,2,603,455,0,2,0,84,6000,18.86
6,2020,2,2,603,455,0,2,0,84,6000,18.95
6,2020,2,2,603,455,0,2,0,84,6000,19.13
6,2020,2,2,603,455,0,2,0,84,6000,18.89
6,2020,2,2,828,826,1,2,1,54,6000,20.45
6,2020,2,2,603,455,0,2,0,84,6000,18.93
6,2020,2,2,661,704,2,0,2,81,10000,28.13
6,2020,2,2,828,826,1,2,1,54,6000,20.51
6,2020,2,2,828,826,1,2,1,54,6000,20.4
6,2020,2,2,603,455,0,2,0,84,6000,18.78
6,2020,2,2,828,826,1,2,1,54,6000,20.47
6,2020,2,2,828,826,1,2,1,54,6000,20.48
6,2020,2,2,603,455,0,2,0,84,6000,19.14
6,2020,2,2,661,704,2,0,2,81,10000,28.15
6,2020,2,2,603,455,0,2,0,84,6000,19.09
6,2020,2,2,603,455,0,2,0,84,6000,18.85
6,2020,2,2,603,455,0,2,0,84,6000,19.14
6,2020,2,2,828,826,1,2,1,54,6000,20.58
6,2020,2,2,603,455,0,2,0,84,6000,19.21
6,2020,2,2,661,704,2,0,2,81,10000,28.07
6,2020,2,2,661,704,2,0,2,81,10000,28.02
6,2020,2,2,603,455,0,2,0,84,6000,18.95
6,2020,2,2,603,455,0,2,0,84,6000,19.13
6,2020,2,2,828,826,1,2,1,54,6000,20.47
6,2020,2,2,603,455,0,2,0,84,6000,18.87
6,2020,2,2,828,826,1,2,1,54,6000,20.51
6,2020,2,2,828,826,1,2,1,54,6000,20.55
6,2020,2,2,661,704,2,0,2,81,10000,28.08
6,2020,2,2,603,455,0,2,0,84,6000,18.8
6,2020,2,2,603,455,0,2,0,84,6000,18.78
6,2020,2,2,603,455,0,2,0,84,6000,18.89
6,2020,2,2,828,826,1,2,1,54,6000,20.48
6,2020,2,2,828,826,1,2,1,54,6000,20.68
7,2020,2,2,603,455,0,2,0,84,6000,19.01
7,2020,2,2,828,826,1,2,1,54,6000,20.65
7,2020,2,2,828,826,1,2,1,54,6000,20.44
7,2020,2,2,828,826,1,2,1,54,6000,20.69
7,2020,2,2,828,826,1,2,1,54,6000,20.58
7,2020,2,2,661,704,2,0,2,81,10000,28.3
7,2020,2,2,661,704,2,0,2,81,10000,28.07
7,2020,2,2,828,826,1,2,1,54,6000,20.44
7,2020,2,2,603,455,0,2,0,84,6000,18.95
7,2020,2,2,828,826,1,2,1,54,6000,20.68
7,2020,2,2,828,826,1,2,1,54,6000,20.47
7,2020,2,2,661,704,2,0,2,81,10000,28.03
7,2020,2,2,603,455,0,2,0,84,6000,18.93
7,2020,2,2,661,704,2,0,2,81,10000,28.13
7,2020,2,2,603,455,0,2,0,84,6000,18.93
7,2020,2,2,661,704,2,0,2,81,10000,27.99
7,2020,2,2,828,826,1,2,1,54,6000,20.37
7,2020,2,2,828,826,1,2,1,54,6000,20.47
7,2020,2,2,828,826,1,2,1,54,6000,20.48
7,2020,2,2,661,704,2,0,2,81,10000,28.24
7,2020,2,2,661,704,2,0,2,81,10000,28.15
7,2020,2,2,828,826,1,2,1,54,6000,20.65
7,2020,2,2,828,826,1,2,1,54,6000,20.44
7,2020,2,2,603,455,0,2,0,84,6000,19.14
7,2020,2,2,828,826,1,2,1,54,6000,20.58
7,2020,2,2,661,704,2,0,2,81,10000,28.3
7,2020,2,2,661,704,2,0,2,81,10000,28.07
7,2020,2,2,828,826,1,2,1,54,6000,20.44
7,2020,2,2,661,704,2,0,2,81,10000,28.1
7,2020,2,2,661,704,2,0,2,81,10000,28.24
7,2020,2,2,828,826,1,2,1,54,6000,20.47
7,2020,2,2,661,704,2,0,2,81,10000,28.03
7,2020,2,2,828,826,1,2,1,54,6000,20.51
7,2020,2,2,661,704,2,0,2,81,10000,28.13
7,2020,2,2,603,455,0,2,0,84,6000,18.93
7,2020,2,2,603,455,0,2,0,84,6000,18.8
7,2020,2,2,828,826,1,2,1,54,6000,20.37
7,2020,2,2,828,826,1,2,1,54,6000,20.47
7,2020,2,2,661,704,2,0,2,81,10000,28.06
7,2020,2,2,828,826,1,2,1,54,6000,20.68
7,2020,2,2,661,704,2,0,2,81,10000,28.15
7,2020,2,2,603,455,0,2,0,84,6000,19.09
7,2020,2,2,661,704,2,0,2,81,10000,28.02
7,2020,2,2,603,455,0,2,0,84,6000,19.14
7,2020,2,2,828,826,1,2,1,54,6000,20.58
7,2020,2,2,603,455,0,2,0,84,6000,19.21
7,2020,2,2,828,826,1,2,1,54,6000,20.48
7,2020,2,2,661,704,2,0,2,81,10000,28.02
7,2020,2,2,661,704,2,0,2,81,10000,28.1
7,2020,2,2,603,455,0,2,0,84,6000,19.13
7,2020,2,2,661,704,2,0,2,81,10000,28.05
7,2020,2,2,828,826,1,2,1,54,6000,20.45
7,2020,2,2,603,455,0,2,0,84,6000,18.93
7,2020,2,2,661,704,2,0,2,81,10000,28.13
7,2020,2,2,603,455,0,2,0,84,6000,18.93
7,2020,2,2,661,704,2,0,2,81,10000,27.99
7,2020,2,2,828,826,1,2,1,54,6000,20.37
7,2020,2,2,603,455,0,2,0,84,6000,18.89
7,2020,2,2,828,826,1,2,1,54,6000,20.48
7,2020,2,2,603,455,0,2,0,84,6000,19.14
7,2020,2,2,603,455,0,2,0,84,6000,19.01
7,2020,2,2,603,455,0,2,0,84,6000,19.09
7,2020,2,2,661,704,2,0,2,81,10000,28.02
7,2020,2,2,661,704,2,0,2,81,10000,28.25
7,2020,2,2,603,455,0,2,0,84,6000,19.01
7,2020,2,2,828,826,1,2,1,54,6000,20.75
7,2020,2,2,828,826,1,2,1,54,6000,20.48
7,2020,2,2,603,455,0,2,0,84,6000,18.86
7,2020,2,2,828,826,1,2,1,54,6000,20.52
7,2020,2,2,661,704,2,0,2,81,10000,28.24
7,2020,2,2,661,704,2,0,2,81,10000,28.05
7,2020,2,2,603,455,0,2,0,84,6000,18.87
7,2020,2,2,661,704,2,0,2,81,10000,28.08
7,2020,2,2,603,455,0,2,0,84,6000,18.98
7,2020,2,2,661,704,2,0,2,81,10000,28.08
7,2020,2,2,828,826,1,2,1,54,6000,20.4
7,2020,2,2,828,826,1,2,1,54,6000,20.37
7,2020,2,2,828,826,1,2,1,54,6000,20.47
7,2020,2,2,661,704,2,0,2,81,10000,28.06
7,2020,2,2,603,455,0,2,0,84,6000,19.14
7,2020,2,2,603,455,0,2,0,84,6000,19.01
7,2020,2,2,828,826,1,2,1,54,6000,20.65
7,2020,2,2,661,704,2,0,2,81,10000,28.02
7,2020,2,2,828,826,1,2,1,54,6000,20.69
7,2020,2,2,603,455,0,2,0,84,6000,19.01
7,2020,2,2,603,455,0,2,0,84,6000,19.21
7,2020,2,2,603,455,0,2,0,84,6000,18.9
7,2020,2,2,828,826,1,2,1,54,6000,20.44
7,2020,2,2,661,704,2,0,2,81,10000,28.1
7,2020,2,2,828,826,1,2,1,54,6000,20.68
7,2020,2,2,828,826,1,2,1,54,6000,20.47
7,2020,2,2,661,704,2,0,2,81,10000,28.03
7,2020,2,2,603,455,0,2,0,84,6000,18.93
8,2020,2,2,661,704,2,0,2,81,10000,28.13
8,2020,2,2,828,826,1,2,1,54,6000,20.51
8,2020,2,2,661,704,2,0,2,81,10000,27.99
8,2020,2,2,828,826,1,2,1,54,6000,20.37
8,2020,2,2,603,455,0,2,0,84,6000,18.89
8,2020,2,2,661,704,2,0,2,81,10000,28.06
8,2020,2,2,603,455,0,2,0,84,6000,19.14
8,2020,2,2,828,826,1,2,1,54,6000,20.58
8,2020,2,2,828,826,1,2,1,54,6000,20.65
8,2020,2,2,603,455,0,2,0,84,6000,18.85
8,2020,2,2,828,826,1,2,1,54,6000,20.69
8,2020,2,2,603,455,0,2,0,84,6000,19.01
8,2020,2,2,661,704,2,0,2,81,10000,28.3
8,2020,2,2,603,455,0,2,0,84,6000,18.9
8,2020,2,2,661,704,2,0,2,81,10000,28.02
8,2020,2,2,828,826,1,2,1,54,6000,20.52
8,2020,2,2,603,455,0,2,0,84,6000,19.13
8,2020,2,2,603,455,0,2,0,84,6000,18.89
8,2020,2,2,603,455,0,2,0,84,6000,18.87
8,2020,2,2,603,455,0,2,0,84,6000,18.93
8,2020,2,2,828,826,1,2,1,54,6000,20.55
8,2020,2,2,661,704,2,0,2,81,10000,28.08
8,2020,2,2,661,704,2,0,2,81,10000,27.99
8,2020,2,2,603,455,0,2,0,84,6000,18.78
8,2020,2,2,603,455,0,2,0,84,6000,18.89
8,2020,2,2,661,704,2,0,2,81,10000,28.06
8,2020,2,2,828,826,1,2,1,54,6000,20.68
8,2020,2,2,603,455,0,2,0,84,6000,19.01
8,2020,2,2,661,704,2,0,2,81,10000,28.21
8,2020,2,2,661,704,2,0,2,81,10000,28.02
8,2020,2,2,828,826,1,2,1,54,6000,20.69
8,2020,2,2,603,455,0,2,0,84,6000,19.01
8,2020,2,2,828,826,1,2,1,54,6000,20.75
8,2020,2,2,828,826,1,2,1,54,6000,20.48
8,2020,2,2,661,704,2,0,2,81,10000,28.02
8,2020,2,2,661,704,2,0,2,81,10000,28.1
8,2020,2,2,661,704,2,0,2,81,10000,28.24
8,2020,2,2,661,704,2,0,2,81,10000,28.05
8,2020,2,2,603,455,0,2,0,84,6000,18.87
8,2020,2,2,661,704,2,0,2,81,10000,28.08
8,2020,2,2,661,704,2,0,2,81,10000,28.13
8,2020,2,2,661,704,2,0,2,81,10000,28.08
8,2020,2,2,828,826,1,2,1,54,6000,20.4
8,2020,2,2,828,826,1,2,1,54,6000,20.37
8,2020,2,2,661,704,2,0,2,81,10000,28.05
8,2020,2,2,603,455,0,2,0,84,6000,18.9
8,2020,2,2,828,826,1,2,1,54,6000,20.68
8,2020,2,2,828,826,1,2,1,54,6000,20.58
8,2020,2,2,603,455,0,2,0,84,6000,19.09
8,2020,2,2,603,455,0,2,0,84,6000,18.85
8,2020,2,2,661,704,2,0,2,81,10000,28.25
8,2020,2,2,828,826,1,2,1,54,6000,20.58
8,2020,2,2,828,826,1,2,1,54,6000,20.75
8,2020,2,2,661,704,2,0,2,81,10000,28.07
8,2020,2,2,603,455,0,2,0,84,6000,18.86
8,2020,2,2,828,826,1,2,1,54,6000,20.52
8,2020,2,2,828,826,1,2,1,54,6000,20.68
8,2020,2,2,603,455,0,2,0,84,6000,18.89
8,2020,2,2,661,704,2,0,2,81,10000,28.03
8,2020,2,2,828,826,1,2,1,54,6000,20.51
8,2020,2,2,828,826,1,2,1,54,6000,20.55
8,2020,2,2,828,826,1,2,1,54,6000,20.51
8,2020,2,2,661,704,2,0,2,81,10000,27.99
8,2020,2,2,661,704,2,0,2,81,10000,27.97
8,2020,2,2,661,704,2,0,2,81,10000,28.05
8,2020,2,2,828,826,1,2,1,54,6000,20.48
8,2020,2,2,661,704,2,0,2,81,10000,28.24
8,2020,2,2,661,704,2,0,2,81,10000,28.15
8,2020,2,2,828,826,1,2,1,54,6000,20.65
8,2020,2,2,603,455,0,2,0,84,6000,18.85
8,2020,2,2,661,704,2,0,2,81,10000,28.25
8,2020,2,2,603,455,0,2,0,84,6000,19.01
8,2020,2,2,828,826,1,2,1,54,6000,20.75
8,2020,2,2,661,704,2,0,2,81,10000,28.07
8,2020,2,2,828,826,1,2,1,54,6000,20.44
8,2020,2,2,661,704,2,0,2,81,10000,28.1
8,2020,2,2,603,455,0,2,0,84,6000,19.13
8,2020,2,2,828,826,1,2,1,54,6000,20.47
8,2020,2,2,603,455,0,2,0,84,6000,18.87
8,2020,2,2,661,704,2,0,2,81,10000,28.08
8,2020,2,2,661,704,2,0,2,81,10000,28.13
8,2020,2,2,661,704,2,0,2,81,10000,28.08
8,2020,2,2,603,455,0,2,0,84,6000,18.8
8,2020,2,2,828,826,1,2,1,54,6000,20.37
8,2020,2,2,603,455,0,2,0,84,6000,18.89
8,2020,2,2,828,826,1,2,1,54,6000,20.48
8,2020,2,2,661,704,2,0,2,81,10000,28.24
8,2020,2,2,603,455,0,2,0,84,6000,19.01
8,2020,2,2,828,826,1,2,1,54,6000,20.65
8,2020,2,2,603,455,0,2,0,84,6000,18.85
8,2020,2,2,828,826,1,2,1,54,6000,20.69
8,2020,2,2,661,704,2,0,2,81,10000,28.14
8,2020,2,2,661,704,2,0,2,81,10000,28.3
9,2020,2,2,661,704,2,0,2,81,10000,28.07
9,2020,2,2,603,455,0,2,0,84,6000,18.86
9,2020,2,2,828,826,1,2,1,54,6000,20.52
9,2020,2,2,828,826,1,2,1,54,6000,20.68
9,2020,2,2,828,826,1,2,1,54,6000,20.47
9,2020,2,2,603,455,0,2,0,84,6000,18.87
9,2020,2,2,661,704,2,0,2,81,10000,28.08
9,2020,2,2,828,826,1,2,1,54,6000,20.55
9,2020,2,2,661,704,2,0,2,81,10000,28.08
9,2020,2,2,828,826,1,2,1,54,6000,20.4
9,2020,2,2,828,826,1,2,1,54,6000,20.37
9,2020,2,2,603,455,0,2,0,84,6000,18.89
9,2020,2,2,661,704,2,0,2,81,10000,28.06
9,2020,2,2,828,826,1,2,1,54,6000,20.68
9,2020,2,2,828,826,1,2,1,54,6000,20.58
9,2020,2,2,661,704,2,0,2,81,10000,28.21
9,2020,2,2,603,455,0,2,0,84,6000,18.85
9,2020,2,2,603,455,0,2,0,84,6000,19.14
9,2020,2,2,828,826,1,2,1,54,6000,20.58
9,2020,2,2,828,826,1,2,1,54,6000,20.75
9,2020,2,2,828,826,1,2,1,54,6000,20.48
9,2020,2,2,661,704,2,0,2,81,10000,28.02
9,2020,2,2,828,826,1,2,1,54,6000,20.52
9,2020,2,2,828,826,1,2,1,54,6000,20.68
9,2020,2,2,661,704,2,0,2,81,10000,28.05
9,2020,2,2,828,826,1,2,1,54,6000,20.45
9,2020,2,2,661,704,2,0,2,81,10000,28.08
9,2020,2,2,661,704,2,0,2,81,10000,28.13
9,2020,2,2,661,704,2,0,2,81,10000,28.08
9,2020,2,2,828,826,1,2,1,54,6000,20.4
9,2020,2,2,603,455,0,2,0,84,6000,18.78
9,2020,2,2,828,826,1,2,1,54,6000,20.47
9,2020,2,2,661,704,2,0,2,81,10000,28.06
9,2020,2,2,828,826,1,2,1,54,6000,20.68
9,2020,2,2,661,704,2,0,2,81,10000,28.15
9,2020,2,2,603,455,0,2,0,84,6000,19.09
9,2020,2,2,603,455,0,2,0,84,6000,18.85
9,2020,2,2,828,826,1,2,1,54,6000,20.69
9,2020,2,2,603,455,0,2,0,84,6000,19.01
9,2020,2,2,661,704,2,0,2,81,10000,28.3
9,2020,2,2,661,704,2,0,2,81,10000,28.07
9,2020,2,2,603,455,0,2,0,84,6000,18.86
9,2020,2,2,828,826,1,2,1,54,6000,20.52
9,2020,2,2,828,826,1,2,1,54,6000,20.68
9,2020,2,2,661,704,2,0,2,81,10000,28.05
9,2020,2,2,661,704,2,0,2,81,10000,28.03
9,2020,2,2,661,704,2,0,2,81,10000,28.08
9,2020,2,2,603,455,0,2,0,84,6000,18.98
9,2020,2,2,828,826,1,2,1,54,6000,20.51
9,2020,2,2,603,455,0,2,0,84,6000,18.8
9,2020,2,2,661,704,2,0,2,81,10000,27.97
9,2020,2,2,661,704,2,0,2,81,10000,28.05
9,2020,2,2,828,826,1,2,1,54,6000,20.48
9,2020,2,2,603,455,0,2,0,84,6000,19.14
9,2020,2,2,661,704,2,0,2,81,10000,28.15
9,2020,2,2,828,826,1,2,1,54,6000,20.65
9,2020,2,2,828,826,1,2,1,54,6000,20.44
9,2020,2,2,828,826,1,2,1,54,6000,20.69
9,2020,2,2,828,826,1,2,1,54,6000,20.58
9,2020,2,2,661,704,2,0,2,81,10000,28.3
9,2020,2,2,828,826,1,2,1,54,6000,20.48
9,2020,2,2,828,826,1,2,1,54,6000,20.44
9,2020,2,2,603,455,0,2,0,84,6000,18.95
9,2020,2,2,603,455,0,2,0,84,6000,19.13
9,2020,2,2,603,455,0,2,0,84,6000,18.89
9,2020,2,2,603,455,0,2,0,84,6000,18.87
9,2020,2,2,661,704,2,0,2,81,10000,28.08
9,2020,2,2,661,704,2,0,2,81,10000,28.13
9,2020,2,2,828,826,1,2,1,54,6000,20.51
9,2020,2,2,603,455,0,2,0,84,6000,18.8
9,2020,2,2,603,455,0,2,0,84,6000,18.78
9,2020,2,2,828,826,1,2,1,54,6000,20.47
9,2020,2,2,661,704,2,0,2,81,10000,28.06
9,2020,2,2,661,704,2,0,2,81,10000,28.24
9,2020,2,2,828,826,1,2,1,54,6000,20.58
9,2020,2,2,603,455,0,2,0,84,6000,19.09
9,2020,2,2,603,455,0,2,0,84,6000,18.85
9,2020,2,2,603,455,0,2,0,84,6000,19.14
9,2020,2,2,828,826,1,2,1,54,6000,20.58
9,2020,2,2,828,826,1,2,1,54,6000,20.75
9,2020,2,2,828,826,1,2,1,54,6000,20.48
9,2020,2,2,828,826,1,2,1,54,6000,20.44
9,2020,2,2,828,826,1,2,1,54,6000,20.52
9,2020,2,2,603,455,0,2,0,84,6000,19.13
9,2020,2,2,828,826,1,2,1,54,6000,20.47
9,2020,2,2,828,826,1,2,1,54,6000,20.45
9,2020,2,2,828,826,1,2,1,54,6000,20.51
9,2020,2,2,661,704,2,0,2,81,10000,28.13
9,2020,2,2,603,455,0,2,0,84,6000,18.93
9,2020,2,2,603,455,0,2,0,84,6000,18.8
10,2020,2,2,828,826,1,2,1,54,6000,20.37
10,2020,2,2,661,704,2,0,2,81,10000,28.05
10,2020,2,2,661,704,2,0,2,81,10000,28.06
10,2020,2,2,661,704,2,0,2,81,10000,28.24
10,2020,2,2,828,826,1,2,1,54,6000,20.58
10,2020,2,2,828,826,1,2,1,54,6000,20.65
10,2020,2,2,603,455,0,2,0,84,6000,18.85
10,2020,2,2,661,704,2,0,2,81,10000,28.25
10,2020,2,2,661,704,2,0,2,81,10000,28.14
10,2020,2,2,603,455,0,2,0,84,6000,19.21
10,2020,2,2,828,826,1,2,1,54,6000,20.48
10,2020,2,2,661,704,2,0,2,81,10000,28.02
10,2020,2,2,661,704,2,0,2,81,10000,28.1
10,2020,2,2,828,826,1,2,1,54,6000,20.68
10,2020,2,2,828,826,1,2,1,54,6000,20.47
10,2020,2,2,828,826,1,2,1,54,6000,20.45
10,2020,2,2,828,826,1,2,1,54,6000,20.51
10,2020,2,2,661,704,2,0,2,81,10000,28.13
10,2020,2,2,661,704,2,0,2,81,10000,28.08
10,2020,2,2,661,704,2,0,2,81,10000,27.99
10,2020,2,2,661,704,2,0,2,81,10000,27.97
10,2020,2,2,828,826,1,2,1,54,6000,20.47
10,2020,2,2,661,704,2,0,2,81,10000,28.06
10,2020,2,2,828,826,1,2,1,54,6000,20.68
10,2020,2,2,828,826,1,2,1,54,6000,20.58
10,2020,2,2,661,704,2,0,2,81,10000,28.21
10,2020,2,2,661,704,2,0,2,81,10000,28.02
10,2020,2,2,661,704,2,0,2,81,10000,28.25
10,2020,2,2,603,455,0,2,0,84,6000,19.01
10,2020,2,2,603,455,0,2,0,84,6000,19.21
10,2020,2,2,603,455,0,2,0,84,6000,18.9
10,2020,2,2,828,826,1,2,1,54,6000,20.44
10,2020,2,2,603,455,0,2,0,84,6000,18.95
10,2020,2,2,828,826,1,2,1,54,6000,20.68
10,2020,2,2,661,704,2,0,2,81,10000,28.05
10,2020,2,2,603,455,0,2,0,84,6000,18.87
10,2020,2,2,603,455,0,2,0,84,6000,18.93
10,2020,2,2,828,826,1,2,1,54,6000,20.55
10,2020,2,2,828,826,1,2,1,54,6000,20.51
10,2020,2,2,661,704,2,0,2,81,10000,27.99
10,2020,2,2,661,704,2,0,2,81,10000,27.97
10,2020,2,2,603,455,0,2,0,84,6000,18.89
10,2020,2,2,661,704,2,0,2,81,10000,28.06
10,2020,2,2,603,455,0,2,0,84,6000,19.14
10,2020,2,2,828,826,1,2,1,54,6000,20.58
10,2020,2,2,603,455,0,2,0,84,6000,19.09
10,2020,2,2,828,826,1,2,1,54,6000,20.44
10,2020,2,2,603,455,0,2,0,84,6000,19.14
10,2020,2,2,661,704,2,0,2,81,10000,28.14
10,2020,2,2,603,455,0,2,0,84,6000,19.21
10,2020,2,2,603,455,0,2,0,84,6000,18.9
10,2020,2,2,603,455,0,2,0,84,6000,18.86
10,2020,2,2,603,455,0,2,0,84,6000,18.95
10,2020,2,2,603,455,0,2,0,84,6000,19.13
10,2020,2,2,661,704,2,0,2,81,10000,28.05
10,2020,2,2,828,826,1,2,1,54,6000,20.45
10,2020,2,2,661,704,2,0,2,81,10000,28.08
10,2020,2,2,661,704,2,0,2,81,10000,28.13
10,2020,2,2,661,704,2,0,2,81,10000,28.08
10,2020,2,2,603,455,0,2,0,84,6000,18.8
10,2020,2,2,603,455,0,2,0,84,6000,18.78
10,2020,2,2,603,455,0,2,0,84,6000,18.89
10,2020,2,2,661,704,2,0,2,81,10000,28.06
10,2020,2,2,661,704,2,0,2,81,10000,28.24
10,2020,2,2,661,704,2,0,2,81,10000,28.15
10,2020,2,2,603,455,0,2,0,84,6000,19.09
10,2020,2,2,828,826,1,2,1,54,6000,20.44
10,2020,2,2,828,826,1,2,1,54,6000,20.69
10,2020,2,2,603,455,0,2,0,84,6000,19.01
10,2020,2,2,661,704,2,0,2,81,10000,28.3
10,2020,2,2,828,826,1,2,1,54,6000,20.48
10,2020,2,2,828,826,1,2,1,54,6000,20.44
10,2020,2,2,661,704,2,0,2,81,10000,28.1
