operator_experience_years,operator_training_level,factory,date,key_point
7.891600375148067,Advanced,Factory 6,2023-05-24,Factory 6_City B_Type A_2023-05-24
8.25374819960713,Intermediate,Factory 6,2023-05-25,Factory 6_City C_Type C_2023-05-25
6.533990946821753,Advanced,Factory 6,2023-05-26,Factory 6_City A_Type B_2023-05-26
5.994535393555991,Intermediate,Factory 6,2023-05-27,Factory 6_City B_Type A_2023-05-27
5.995312122513319,Beginner,Factory 6,2023-05-28,Factory 6_City A_Type C_2023-05-28
3.3870120934825665,Intermediate,Factory 6,2023-05-29,Factory 6_City B_Type A_2023-05-29
3.649618028769341,Intermediate,Factory 6,2023-05-30,Factory 6_City D_Type B_2023-05-30
6.510867604006028,Advanced,Factory 6,2023-05-31,Factory 6_City A_Type B_2023-05-31
3.3248170060893343,Intermediate,Factory 6,2023-06-01,Factory 6_City A_Type C_2023-06-01
4.463758041261562,Advanced,Factory 6,2023-06-02,Factory 6_City B_Type A_2023-06-02
6.702070199984174,Advanced,Factory 6,2023-06-03,Factory 6_City A_Type A_2023-06-03
7.006329446385818,Beginner,Factory 6,2023-06-04,Factory 6_City E_Type B_2023-06-04
1.2732638263311309,Advanced,Factory 6,2023-06-05,Factory 6_City B_Type C_2023-06-05
6.355828018057007,Intermediate,Factory 6,2023-06-06,Factory 6_City C_Type A_2023-06-06
7.741750610428196,Beginner,Factory 6,2023-06-07,Factory 6_City D_Type A_2023-06-07
5.653304635379487,Intermediate,Factory 6,2023-06-08,Factory 6_City D_Type A_2023-06-08
8.873166641040168,Beginner,Factory 6,2023-06-09,Factory 6_City E_Type C_2023-06-09
8.797327077376682,Intermediate,Factory 6,2023-06-10,Factory 6_City A_Type C_2023-06-10
1.4633182512373142,Intermediate,Factory 6,2023-06-11,Factory 6_City B_Type C_2023-06-11
7.662970101905312,Advanced,Factory 6,2023-06-12,Factory 6_City A_Type C_2023-06-12
3.801921607886973,Intermediate,Factory 6,2023-06-13,Factory 6_City A_Type A_2023-06-13
7.381809803937131,Beginner,Factory 6,2023-06-14,Factory 6_City A_Type A_2023-06-14
2.053151835139859,Intermediate,Factory 6,2023-06-15,Factory 6_City C_Type A_2023-06-15
6.050365593482828,Advanced,Factory 6,2023-06-16,Factory 6_City A_Type B_2023-06-16
6.832464838747344,Beginner,Factory 6,2023-06-17,Factory 6_City E_Type A_2023-06-17
1.916083767595228,Beginner,Factory 6,2023-06-18,Factory 6_City C_Type A_2023-06-18
3.778906294029864,Intermediate,Factory 6,2023-06-19,Factory 6_City C_Type A_2023-06-19
4.827313657896705,Intermediate,Factory 6,2023-06-20,Factory 6_City C_Type C_2023-06-20
6.980670401838373,Intermediate,Factory 6,2023-06-21,Factory 6_City C_Type B_2023-06-21
2.2442144005104625,Intermediate,Factory 6,2023-06-22,Factory 6_City E_Type A_2023-06-22
1.5968119722867915,Beginner,Factory 6,2023-06-23,Factory 6_City A_Type A_2023-06-23
4.738267792245471,Advanced,Factory 6,2023-06-24,Factory 6_City A_Type B_2023-06-24
3.9235689384083057,Beginner,Factory 6,2023-06-25,Factory 6_City E_Type C_2023-06-25
9.211337951033515,Intermediate,Factory 6,2023-06-26,Factory 6_City D_Type C_2023-06-26
2.507668377865814,Intermediate,Factory 6,2023-06-27,Factory 6_City B_Type A_2023-06-27
6.987200953904883,Intermediate,Factory 6,2023-06-28,Factory 6_City A_Type B_2023-06-28
1.826372881419454,Intermediate,Factory 6,2023-06-29,Factory 6_City A_Type C_2023-06-29
7.073668405940492,Intermediate,Factory 6,2023-06-30,Factory 6_City B_Type A_2023-06-30
7.275959272415466,Advanced,Factory 6,2023-07-01,Factory 6_City A_Type A_2023-07-01
1.7134703017250037,Intermediate,Factory 6,2023-07-02,Factory 6_City C_Type B_2023-07-02
8.42953585502045,Advanced,Factory 6,2023-07-03,Factory 6_City B_Type B_2023-07-03
9.55041828242205,Advanced,Factory 6,2023-07-04,Factory 6_City B_Type B_2023-07-04
2.0571533476734105,Intermediate,Factory 6,2023-07-05,Factory 6_City A_Type B_2023-07-05
6.418617611100254,Intermediate,Factory 6,2023-07-06,Factory 6_City B_Type C_2023-07-06
1.2627680996439374,Beginner,Factory 6,2023-07-07,Factory 6_City E_Type B_2023-07-07
2.60576718957064,Intermediate,Factory 6,2023-07-08,Factory 6_City A_Type C_2023-07-08
3.805017416659213,Advanced,Factory 6,2023-07-09,Factory 6_City A_Type B_2023-07-09
1.0047568054020202,Advanced,Factory 6,2023-07-10,Factory 6_City C_Type B_2023-07-10
3.650330987124338,Beginner,Factory 6,2023-07-11,Factory 6_City E_Type A_2023-07-11
1.333252875517955,Advanced,Factory 6,2023-07-12,Factory 6_City D_Type B_2023-07-12
3.2229917170481768,Advanced,Factory 6,2023-07-13,Factory 6_City C_Type C_2023-07-13
7.831774881866719,Intermediate,Factory 6,2023-07-14,Factory 6_City A_Type A_2023-07-14
1.9227701311466616,Intermediate,Factory 6,2023-07-15,Factory 6_City B_Type A_2023-07-15
7.337159419417438,Advanced,Factory 6,2023-07-16,Factory 6_City B_Type A_2023-07-16
5.860267340320272,Beginner,Factory 6,2023-07-17,Factory 6_City D_Type B_2023-07-17
1.823080277548584,Advanced,Factory 6,2023-07-18,Factory 6_City E_Type B_2023-07-18
6.046163186580605,Intermediate,Factory 6,2023-07-19,Factory 6_City B_Type A_2023-07-19
7.206938067796538,Intermediate,Factory 6,2023-07-20,Factory 6_City E_Type A_2023-07-20
9.856119116102182,Advanced,Factory 6,2023-07-21,Factory 6_City A_Type C_2023-07-21
3.5015055958487182,Beginner,Factory 6,2023-07-22,Factory 6_City B_Type A_2023-07-22
2.9314730022729827,Beginner,Factory 6,2023-07-23,Factory 6_City D_Type B_2023-07-23
5.213963112195651,Advanced,Factory 6,2023-07-24,Factory 6_City E_Type C_2023-07-24
5.963925215739906,Beginner,Factory 6,2023-07-25,Factory 6_City E_Type B_2023-07-25
1.4091099300803922,Beginner,Factory 6,2023-07-26,Factory 6_City D_Type A_2023-07-26
1.1688667033282476,Advanced,Factory 6,2023-07-27,Factory 6_City B_Type A_2023-07-27
4.755086729792906,Beginner,Factory 6,2023-07-28,Factory 6_City B_Type C_2023-07-28
4.5631326741812295,Intermediate,Factory 6,2023-07-29,Factory 6_City D_Type A_2023-07-29
8.679897587628865,Beginner,Factory 6,2023-07-30,Factory 6_City D_Type A_2023-07-30
2.632374524300401,Intermediate,Factory 6,2023-07-31,Factory 6_City A_Type B_2023-07-31
6.557363695074484,Intermediate,Factory 6,2023-08-01,Factory 6_City A_Type B_2023-08-01
8.970329372110703,Beginner,Factory 6,2023-08-02,Factory 6_City B_Type C_2023-08-02
6.7896513799013976,Intermediate,Factory 6,2023-08-03,Factory 6_City E_Type C_2023-08-03
5.158024134561424,Advanced,Factory 6,2023-08-04,Factory 6_City B_Type B_2023-08-04
3.661266905470987,Intermediate,Factory 6,2023-08-05,Factory 6_City C_Type A_2023-08-05
6.503021908742299,Intermediate,Factory 6,2023-08-06,Factory 6_City C_Type A_2023-08-06
2.6085868153523477,Intermediate,Factory 6,2023-08-07,Factory 6_City C_Type C_2023-08-07
4.435518905020059,Advanced,Factory 6,2023-08-08,Factory 6_City E_Type A_2023-08-08
8.524623756637872,Intermediate,Factory 6,2023-08-09,Factory 6_City E_Type C_2023-08-09
3.9092311774059008,Beginner,Factory 6,2023-08-10,Factory 6_City D_Type B_2023-08-10
3.222879175003377,Advanced,Factory 6,2023-08-11,Factory 6_City C_Type B_2023-08-11
7.603555512902723,Intermediate,Factory 6,2023-08-12,Factory 6_City D_Type C_2023-08-12
1.3378697663154324,Intermediate,Factory 6,2023-08-13,Factory 6_City E_Type B_2023-08-13
1.947530881776761,Beginner,Factory 6,2023-08-14,Factory 6_City D_Type B_2023-08-14
2.2181208647031005,Intermediate,Factory 6,2023-08-15,Factory 6_City C_Type C_2023-08-15
8.34573710960688,Intermediate,Factory 6,2023-08-16,Factory 6_City B_Type A_2023-08-16
1.2213951920054562,Intermediate,Factory 6,2023-08-17,Factory 6_City D_Type B_2023-08-17
6.562574520717293,Intermediate,Factory 6,2023-08-18,Factory 6_City E_Type A_2023-08-18
3.74584835035888,Beginner,Factory 6,2023-08-19,Factory 6_City D_Type A_2023-08-19
8.485562901705757,Intermediate,Factory 6,2023-08-20,Factory 6_City E_Type A_2023-08-20
9.346377370923175,Beginner,Factory 6,2023-08-21,Factory 6_City A_Type C_2023-08-21
9.71138645542609,Intermediate,Factory 6,2023-08-22,Factory 6_City B_Type A_2023-08-22
8.128576691488275,Advanced,Factory 6,2023-08-23,Factory 6_City A_Type C_2023-08-23
9.367166464433105,Advanced,Factory 6,2023-08-24,Factory 6_City A_Type B_2023-08-24
3.9453463788952687,Intermediate,Factory 6,2023-08-25,Factory 6_City B_Type A_2023-08-25
6.968773469009923,Advanced,Factory 6,2023-08-26,Factory 6_City C_Type C_2023-08-26
5.401980800925581,Beginner,Factory 6,2023-08-27,Factory 6_City C_Type B_2023-08-27
8.960480108531083,Intermediate,Factory 6,2023-08-28,Factory 6_City D_Type B_2023-08-28
4.681972303456218,Advanced,Factory 6,2023-08-29,Factory 6_City C_Type B_2023-08-29
6.658978114192466,Advanced,Factory 6,2023-08-30,Factory 6_City C_Type A_2023-08-30
5.934300074615589,Intermediate,Factory 6,2023-08-31,Factory 6_City C_Type C_2023-08-31
9.291055712865475,Advanced,Factory 6,2023-09-01,Factory 6_City A_Type A_2023-09-01
4.521258834664028,Advanced,Factory 6,2023-09-02,Factory 6_City C_Type C_2023-09-02
1.9448520529825308,Beginner,Factory 6,2023-09-03,Factory 6_City C_Type A_2023-09-03
2.9774237850376792,Intermediate,Factory 6,2023-09-04,Factory 6_City D_Type A_2023-09-04
3.251929555642203,Advanced,Factory 6,2023-09-05,Factory 6_City D_Type A_2023-09-05
3.823923569013392,Beginner,Factory 6,2023-09-06,Factory 6_City A_Type A_2023-09-06
1.1858666498035304,Intermediate,Factory 6,2023-09-07,Factory 6_City B_Type A_2023-09-07
8.688656900605285,Beginner,Factory 6,2023-09-08,Factory 6_City D_Type A_2023-09-08
2.689150688657549,Advanced,Factory 6,2023-09-09,Factory 6_City E_Type C_2023-09-09
5.1207112701114434,Advanced,Factory 6,2023-09-10,Factory 6_City A_Type C_2023-09-10
2.588110056626093,Advanced,Factory 6,2023-09-11,Factory 6_City E_Type B_2023-09-11
7.8388689569123775,Intermediate,Factory 6,2023-09-12,Factory 6_City A_Type C_2023-09-12
8.871813103582795,Advanced,Factory 6,2023-09-13,Factory 6_City D_Type C_2023-09-13
7.978264987011549,Advanced,Factory 6,2023-09-14,Factory 6_City E_Type C_2023-09-14
1.4010790229866443,Intermediate,Factory 6,2023-09-15,Factory 6_City C_Type C_2023-09-15
2.584211034130145,Beginner,Factory 6,2023-09-16,Factory 6_City D_Type B_2023-09-16
1.5629932880976034,Intermediate,Factory 6,2023-09-17,Factory 6_City D_Type C_2023-09-17
3.416022788260654,Beginner,Factory 6,2023-09-18,Factory 6_City A_Type A_2023-09-18
3.440015911037753,Beginner,Factory 6,2023-09-19,Factory 6_City A_Type B_2023-09-19
1.7766885099471572,Advanced,Factory 6,2023-09-20,Factory 6_City A_Type B_2023-09-20
8.599084578051588,Intermediate,Factory 6,2023-09-21,Factory 6_City C_Type B_2023-09-21
9.592358431229885,Beginner,Factory 6,2023-09-22,Factory 6_City C_Type A_2023-09-22
6.195016777382532,Beginner,Factory 6,2023-09-23,Factory 6_City A_Type A_2023-09-23
7.58355443305024,Beginner,Factory 6,2023-09-24,Factory 6_City C_Type C_2023-09-24
3.233741685977379,Intermediate,Factory 6,2023-09-25,Factory 6_City C_Type B_2023-09-25
3.794326544365873,Advanced,Factory 6,2023-09-26,Factory 6_City A_Type B_2023-09-26
9.94999600586638,Intermediate,Factory 6,2023-09-27,Factory 6_City D_Type B_2023-09-27
1.332573809004882,Intermediate,Factory 6,2023-09-28,Factory 6_City A_Type B_2023-09-28
4.9298219143222095,Beginner,Factory 6,2023-09-29,Factory 6_City D_Type A_2023-09-29
5.478303384834742,Beginner,Factory 6,2023-09-30,Factory 6_City D_Type C_2023-09-30
4.109121530303554,Beginner,Factory 6,2023-10-01,Factory 6_City B_Type A_2023-10-01
9.858776645010863,Beginner,Factory 6,2023-10-02,Factory 6_City D_Type B_2023-10-02
7.818951652641509,Advanced,Factory 6,2023-10-03,Factory 6_City C_Type B_2023-10-03
4.276622827404662,Intermediate,Factory 6,2023-10-04,Factory 6_City D_Type A_2023-10-04
2.910150097154574,Intermediate,Factory 6,2023-10-05,Factory 6_City B_Type C_2023-10-05
8.828871820826098,Advanced,Factory 6,2023-10-06,Factory 6_City E_Type A_2023-10-06
3.0498427678667714,Advanced,Factory 6,2023-10-07,Factory 6_City A_Type C_2023-10-07
3.864056709575509,Advanced,Factory 6,2023-10-08,Factory 6_City C_Type C_2023-10-08
4.783364971814317,Advanced,Factory 6,2023-10-09,Factory 6_City D_Type A_2023-10-09
3.623658336737499,Beginner,Factory 6,2023-10-10,Factory 6_City C_Type C_2023-10-10
1.8142028300796569,Advanced,Factory 6,2023-10-11,Factory 6_City D_Type C_2023-10-11
3.4825792413836503,Beginner,Factory 6,2023-10-12,Factory 6_City D_Type A_2023-10-12
2.9217513826473223,Beginner,Factory 6,2023-10-13,Factory 6_City D_Type A_2023-10-13
5.523283915700505,Beginner,Factory 6,2023-10-14,Factory 6_City C_Type A_2023-10-14
9.91906133488043,Beginner,Factory 6,2023-10-15,Factory 6_City E_Type A_2023-10-15
7.42660068843179,Beginner,Factory 6,2023-10-16,Factory 6_City B_Type C_2023-10-16
8.42240227139799,Beginner,Factory 6,2023-10-17,Factory 6_City B_Type C_2023-10-17
6.186093738884905,Intermediate,Factory 6,2023-10-18,Factory 6_City B_Type A_2023-10-18
7.736663926806769,Intermediate,Factory 6,2023-10-19,Factory 6_City A_Type C_2023-10-19
4.3873895775032965,Beginner,Factory 6,2023-10-20,Factory 6_City A_Type C_2023-10-20
9.056116203791024,Intermediate,Factory 6,2023-10-21,Factory 6_City C_Type C_2023-10-21
6.264271266803583,Intermediate,Factory 6,2023-10-22,Factory 6_City D_Type C_2023-10-22
8.750279072328754,Advanced,Factory 6,2023-10-23,Factory 6_City E_Type A_2023-10-23
9.227393097916938,Intermediate,Factory 6,2023-10-24,Factory 6_City E_Type C_2023-10-24
7.548986238984764,Intermediate,Factory 6,2023-10-25,Factory 6_City C_Type B_2023-10-25
2.2185806626699844,Advanced,Factory 6,2023-10-26,Factory 6_City E_Type A_2023-10-26
8.247731388859485,Advanced,Factory 6,2023-10-27,Factory 6_City B_Type B_2023-10-27
7.604456934065451,Beginner,Factory 6,2023-10-28,Factory 6_City D_Type A_2023-10-28
3.684893532083525,Advanced,Factory 6,2023-10-29,Factory 6_City C_Type B_2023-10-29
2.325327991296389,Beginner,Factory 6,2023-10-30,Factory 6_City C_Type A_2023-10-30
7.316808928245683,Advanced,Factory 6,2023-10-31,Factory 6_City E_Type A_2023-10-31
5.572161268486337,Intermediate,Factory 6,2023-11-01,Factory 6_City C_Type B_2023-11-01
3.7391113723033698,Advanced,Factory 6,2023-11-02,Factory 6_City D_Type B_2023-11-02
3.353515525108796,Advanced,Factory 6,2023-11-03,Factory 6_City C_Type C_2023-11-03
6.3392061314477415,Beginner,Factory 6,2023-11-04,Factory 6_City E_Type B_2023-11-04
7.464628063642138,Intermediate,Factory 6,2023-11-05,Factory 6_City B_Type B_2023-11-05
8.953891467621418,Intermediate,Factory 6,2023-11-06,Factory 6_City C_Type A_2023-11-06
9.329346377930417,Beginner,Factory 6,2023-11-07,Factory 6_City E_Type C_2023-11-07
4.956583263038235,Advanced,Factory 6,2023-11-08,Factory 6_City A_Type B_2023-11-08
8.751853215599926,Intermediate,Factory 6,2023-11-09,Factory 6_City A_Type A_2023-11-09
2.3776215479313643,Intermediate,Factory 6,2023-11-10,Factory 6_City B_Type A_2023-11-10
8.747650946086218,Advanced,Factory 6,2023-11-11,Factory 6_City C_Type A_2023-11-11
2.629123140122044,Intermediate,Factory 6,2023-11-12,Factory 6_City B_Type C_2023-11-12
4.624211335639673,Intermediate,Factory 6,2023-11-13,Factory 6_City C_Type A_2023-11-13
9.3542048316663,Intermediate,Factory 6,2023-11-14,Factory 6_City E_Type C_2023-11-14
7.11617218268314,Intermediate,Factory 6,2023-11-15,Factory 6_City A_Type A_2023-11-15
7.662296024091797,Beginner,Factory 6,2023-11-16,Factory 6_City B_Type A_2023-11-16
3.547845390314728,Intermediate,Factory 6,2023-11-17,Factory 6_City D_Type B_2023-11-17
3.3017098299561862,Advanced,Factory 6,2023-11-18,Factory 6_City A_Type C_2023-11-18
9.068738051713582,Intermediate,Factory 6,2023-11-19,Factory 6_City C_Type C_2023-11-19
8.162184295063229,Advanced,Factory 6,2023-11-20,Factory 6_City D_Type B_2023-11-20
5.662403033385019,Beginner,Factory 6,2023-11-21,Factory 6_City D_Type C_2023-11-21
9.234268318676314,Beginner,Factory 6,2023-11-22,Factory 6_City B_Type A_2023-11-22
5.442905662118474,Intermediate,Factory 6,2023-11-23,Factory 6_City C_Type C_2023-11-23
3.856781066645533,Advanced,Factory 6,2023-11-24,Factory 6_City A_Type C_2023-11-24
6.893026868405117,Intermediate,Factory 6,2023-11-25,Factory 6_City D_Type C_2023-11-25
8.685416902924992,Intermediate,Factory 6,2023-11-26,Factory 6_City C_Type C_2023-11-26
5.442448981241107,Beginner,Factory 6,2023-11-27,Factory 6_City B_Type B_2023-11-27
2.5289777319346203,Beginner,Factory 6,2023-11-28,Factory 6_City D_Type C_2023-11-28
1.3643924201685966,Intermediate,Factory 6,2023-11-29,Factory 6_City B_Type B_2023-11-29
7.034629664075228,Beginner,Factory 6,2023-11-30,Factory 6_City A_Type C_2023-11-30
1.539829152276358,Beginner,Factory 6,2023-12-01,Factory 6_City A_Type C_2023-12-01
5.035727213617303,Intermediate,Factory 6,2023-12-02,Factory 6_City A_Type A_2023-12-02
1.6089941234024043,Intermediate,Factory 6,2023-12-03,Factory 6_City D_Type C_2023-12-03
1.108417464402372,Advanced,Factory 6,2023-12-04,Factory 6_City C_Type B_2023-12-04
5.795206726037908,Beginner,Factory 6,2023-12-05,Factory 6_City D_Type B_2023-12-05
7.274036893095778,Beginner,Factory 6,2023-12-06,Factory 6_City D_Type B_2023-12-06
8.809842312867453,Advanced,Factory 6,2023-12-07,Factory 6_City C_Type C_2023-12-07
8.430031844133199,Beginner,Factory 6,2023-12-08,Factory 6_City C_Type C_2023-12-08
3.9282005518773007,Beginner,Factory 6,2023-12-09,Factory 6_City E_Type C_2023-12-09
5.02361198879526,Advanced,Factory 6,2023-12-10,Factory 6_City D_Type C_2023-12-10
8.15768387114154,Beginner,Factory 6,2023-12-11,Factory 6_City E_Type B_2023-12-11
2.7809746717019523,Intermediate,Factory 6,2023-12-12,Factory 6_City A_Type C_2023-12-12
9.853652720739763,Intermediate,Factory 6,2023-12-13,Factory 6_City B_Type C_2023-12-13
2.9655675300340065,Intermediate,Factory 6,2023-12-14,Factory 6_City A_Type A_2023-12-14
4.268678056173911,Advanced,Factory 6,2023-12-15,Factory 6_City E_Type B_2023-12-15
1.1093806518374711,Intermediate,Factory 6,2023-12-16,Factory 6_City D_Type B_2023-12-16
3.637960121101389,Intermediate,Factory 6,2023-12-17,Factory 6_City D_Type A_2023-12-17
6.041451594881007,Intermediate,Factory 6,2023-12-18,Factory 6_City E_Type A_2023-12-18
8.127215575366531,Beginner,Factory 6,2023-12-19,Factory 6_City A_Type B_2023-12-19
7.704590874588975,Advanced,Factory 6,2023-12-20,Factory 6_City C_Type C_2023-12-20
6.154790171100528,Advanced,Factory 6,2023-12-21,Factory 6_City B_Type B_2023-12-21
6.354913774836076,Intermediate,Factory 6,2023-12-22,Factory 6_City A_Type C_2023-12-22
5.820177034050753,Advanced,Factory 6,2023-12-23,Factory 6_City E_Type C_2023-12-23
2.2239056773653774,Intermediate,Factory 6,2023-12-24,Factory 6_City A_Type A_2023-12-24
8.940886171434947,Beginner,Factory 6,2023-12-25,Factory 6_City C_Type B_2023-12-25
6.577425380072355,Advanced,Factory 6,2023-12-26,Factory 6_City D_Type B_2023-12-26
3.4289808504941703,Beginner,Factory 6,2023-12-27,Factory 6_City C_Type A_2023-12-27
7.542588843548574,Intermediate,Factory 6,2023-12-28,Factory 6_City A_Type B_2023-12-28
7.786978310353899,Advanced,Factory 6,2023-12-29,Factory 6_City B_Type C_2023-12-29
4.341599315001749,Advanced,Factory 6,2023-12-30,Factory 6_City D_Type C_2023-12-30
3.455981341976207,Beginner,Factory 6,2023-12-31,Factory 6_City E_Type C_2023-12-31
9.970800024455794,Intermediate,Factory 7,2023-01-01,Factory 7_City E_Type A_2023-01-01
9.876558482314316,Advanced,Factory 7,2023-01-02,Factory 7_City A_Type A_2023-01-02
8.243285023879508,Beginner,Factory 7,2023-01-03,Factory 7_City D_Type B_2023-01-03
1.839154385110964,Beginner,Factory 7,2023-01-04,Factory 7_City C_Type B_2023-01-04
8.066181577036273,Advanced,Factory 7,2023-01-05,Factory 7_City B_Type B_2023-01-05
3.686077298566408,Advanced,Factory 7,2023-01-06,Factory 7_City A_Type C_2023-01-06
8.122694251125134,Advanced,Factory 7,2023-01-07,Factory 7_City A_Type B_2023-01-07
6.903866160585187,Beginner,Factory 7,2023-01-08,Factory 7_City E_Type C_2023-01-08
9.088813890062656,Beginner,Factory 7,2023-01-09,Factory 7_City D_Type C_2023-01-09
9.144319513902191,Beginner,Factory 7,2023-01-10,Factory 7_City A_Type B_2023-01-10
3.8363326070569457,Intermediate,Factory 7,2023-01-11,Factory 7_City C_Type C_2023-01-11
