factory,location,date,machine_type,machine_utilization_pcnt,machine_downtime_hours,machine_age_years,cycle_time_minutes,energy_consumption_kwh,energy_efficiency_rating,co2_emissions_kg,factory_machine
Factory 7,City C,2023-03-17,Type B,91.11353984304124,0.0319120000404362,9,6.8842833126682015,353.1120548161696,D,53.06610476048151,Factory 7_City C_Type B_2023-03-17
Factory 7,City A,2023-03-18,Type B,80.28211152482623,6.377051413223417,4,8.659304657650361,161.60400360889705,A,76.24146452203112,Factory 7_City A_Type B_2023-03-18
Factory 7,City A,2023-03-19,Type A,91.6207402184486,0.7262406931618921,5,6.287754459542828,204.70310289858472,D,51.86925471213545,Factory 7_City A_Type A_2023-03-19
Factory 7,City E,2023-03-20,Type B,76.65242319858123,0.2822639127955773,4,7.096298112987551,120.65524981650508,C,122.80919495186563,Factory 7_City E_Type B_2023-03-20
Factory 7,City A,2023-03-21,Type A,74.4253695402915,2.276066286477331,1,13.202347666256312,347.615266123456,B,185.5819838627528,Factory 7_City A_Type A_2023-03-21
Factory 7,City B,2023-03-22,Type C,79.16613997970508,0.0731789678046173,8,14.75973592029175,254.6867270858184,C,75.38432616710065,Factory 7_City B_Type C_2023-03-22
Factory 7,City D,2023-03-23,Type C,71.20529396778836,0.6122635673082399,5,12.404252520578076,323.4752837321246,A,133.58412498960445,Factory 7_City D_Type C_2023-03-23
Factory 7,City E,2023-03-24,Type B,73.19862153090895,5.702419324631698,3,8.002313140914188,133.6236951764119,B,127.1444136224878,Factory 7_City E_Type B_2023-03-24
Factory 7,City C,2023-03-25,Type B,91.85102441214886,1.9998573273357936,11,11.763694173796942,444.7074590298763,C,53.58897506788389,Factory 7_City C_Type B_2023-03-25
Factory 7,City A,2023-03-26,Type A,87.6071748762676,0.8569209425742041,8,9.95717592314287,377.3339010669337,A,169.25032864814858,Factory 7_City A_Type A_2023-03-26
Factory 7,City E,2023-03-27,Type B,90.33217257306428,6.179987444512108,5,14.023837121577031,151.10873186592696,B,69.10385212737064,Factory 7_City E_Type B_2023-03-27
Factory 7,City C,2023-03-28,Type A,88.41413585298812,1.266099796915138,9,7.525637555098975,164.86608460428175,D,114.02749403613764,Factory 7_City C_Type A_2023-03-28
Factory 7,City C,2023-03-29,Type A,77.03235424475733,7.858958920362232,6,7.745538463356443,444.2411919512492,A,171.17729959144566,Factory 7_City C_Type A_2023-03-29
Factory 7,City C,2023-03-30,Type C,78.25016879385868,3.689394891497906,3,14.566837216454395,216.54114410260223,D,52.972736230927474,Factory 7_City C_Type C_2023-03-30
Factory 7,City D,2023-03-31,Type B,94.9713646474176,4.032251972631284,5,13.707660276114114,164.95886004255004,A,187.92248457948529,Factory 7_City D_Type B_2023-03-31
Factory 7,City B,2023-04-01,Type C,77.60124667246738,3.56322972385326,8,5.1180267361844525,334.80883587214714,D,197.836503087106,Factory 7_City B_Type C_2023-04-01
Factory 7,City B,2023-04-02,Type B,76.88789527905705,2.6799562601807505,5,11.343047853076737,486.3069477247248,C,146.09593557701533,Factory 7_City B_Type B_2023-04-02
Factory 7,City B,2023-04-03,Type B,81.368098271043,6.648761145715217,2,10.762236554220038,161.64679254223984,C,179.46391794903838,Factory 7_City B_Type B_2023-04-03
Factory 7,City E,2023-04-04,Type B,82.77934414135329,7.190475778908733,14,7.181868089355831,126.61171583363706,C,95.4021124058155,Factory 7_City E_Type B_2023-04-04
Factory 7,City A,2023-04-05,Type C,94.4976373300122,1.9507361446045195,10,11.396278568346602,338.42343576859,A,113.05798853014784,Factory 7_City A_Type C_2023-04-05
Factory 7,City C,2023-04-06,Type B,74.70150151790001,2.802787494726436,8,8.271169716777507,132.234658381755,B,64.8591951786164,Factory 7_City C_Type B_2023-04-06
Factory 7,City D,2023-04-07,Type C,89.18312322391314,5.502553399309269,10,10.024610756873775,250.55055847471647,C,171.56218666670893,Factory 7_City D_Type C_2023-04-07
Factory 7,City B,2023-04-08,Type C,80.51347862763866,0.7085994866858449,7,5.157675046489592,181.07830619123573,A,51.496881508798616,Factory 7_City B_Type C_2023-04-08
Factory 7,City C,2023-04-09,Type C,75.5023298617401,6.735391358686516,10,11.907288170006602,223.1207382399197,D,152.6182679416393,Factory 7_City C_Type C_2023-04-09
Factory 7,City C,2023-04-10,Type C,87.54833582476337,7.364703897144696,11,7.340723861218679,170.3463696667611,B,151.68881228953944,Factory 7_City C_Type C_2023-04-10
Factory 7,City D,2023-04-11,Type B,72.8063836966699,3.081490321237024,3,9.726873636408008,376.9648984369623,C,164.83262847024952,Factory 7_City D_Type B_2023-04-11
Factory 7,City C,2023-04-12,Type C,81.93835903448092,5.931892547091973,6,10.727031557691742,335.485344584913,A,130.98446993542768,Factory 7_City C_Type C_2023-04-12
Factory 7,City A,2023-04-13,Type C,89.14364408721634,3.6014920293414745,12,6.601115757284979,421.4365949798953,C,178.35462766772952,Factory 7_City A_Type C_2023-04-13
Factory 7,City D,2023-04-14,Type B,87.0894967653582,7.995074568529559,6,12.130952504475564,290.7151646932929,C,178.05134498726989,Factory 7_City D_Type B_2023-04-14
Factory 7,City C,2023-04-15,Type B,94.84091352098817,3.473301764508608,10,10.037796311756177,440.99197610054784,A,110.14215794062788,Factory 7_City C_Type B_2023-04-15
Factory 7,City A,2023-04-16,Type B,88.94967134745187,3.787473623354223,12,14.459708360123258,427.9946236025316,C,158.64060832146174,Factory 7_City A_Type B_2023-04-16
Factory 7,City C,2023-04-17,Type B,85.58635216983416,2.666468835542865,2,6.706699686564105,212.21827658047408,C,136.4911024883155,Factory 7_City C_Type B_2023-04-17
Factory 7,City E,2023-04-18,Type A,94.83480757041396,6.483454817952451,3,10.979866065163444,452.1437801962943,C,198.93961328713507,Factory 7_City E_Type A_2023-04-18
Factory 7,City D,2023-04-19,Type C,75.75499381104727,2.2251064524144653,3,14.432687834801548,401.4732755912979,C,77.12260143526568,Factory 7_City D_Type C_2023-04-19
Factory 7,City A,2023-04-20,Type B,93.59921005593776,7.731682698632918,6,13.887808002374523,115.33603386605762,B,124.70432711399866,Factory 7_City A_Type B_2023-04-20
Factory 7,City C,2023-04-21,Type A,72.31773492262643,2.8610789649938653,9,5.699412075397975,450.91112272318384,B,89.41937073265925,Factory 7_City C_Type A_2023-04-21
Factory 7,City D,2023-04-22,Type C,94.19845517097852,2.6049256917792247,12,5.012338994271479,294.10871031383795,D,114.38000187338372,Factory 7_City D_Type C_2023-04-22
Factory 7,City D,2023-04-23,Type C,72.17044282019795,6.390121641747107,13,14.193977476873137,163.48489568780764,C,132.22796900883594,Factory 7_City D_Type C_2023-04-23
Factory 7,City D,2023-04-24,Type C,84.27278852994209,6.299863293549112,11,12.212280123883598,438.5380229152589,B,66.77009047083409,Factory 7_City D_Type C_2023-04-24
Factory 7,City E,2023-04-25,Type A,85.63091557852259,5.319654125427819,5,6.445902046307523,150.4062936198221,C,180.1678725526348,Factory 7_City E_Type A_2023-04-25
Factory 7,City B,2023-04-26,Type B,92.13944425361066,4.734959767126645,6,9.412275697088848,205.02538270340884,B,97.6605831621512,Factory 7_City B_Type B_2023-04-26
Factory 7,City E,2023-04-27,Type B,78.67679909038883,0.2481838333735906,3,8.4014726659174,216.69226823589725,A,182.46741253572995,Factory 7_City E_Type B_2023-04-27
Factory 7,City E,2023-04-28,Type A,87.52865203026107,6.732918425304369,13,8.53447443491329,201.02199255518929,D,111.21695284815476,Factory 7_City E_Type A_2023-04-28
Factory 7,City A,2023-04-29,Type A,76.75898088856427,6.059155998628017,7,14.13333799606973,285.5230006972449,B,66.16168084274247,Factory 7_City A_Type A_2023-04-29
Factory 7,City A,2023-04-30,Type A,81.00222335679015,0.1463698990793425,11,11.492857501934068,423.61735561273343,C,109.8557800682597,Factory 7_City A_Type A_2023-04-30
Factory 7,City D,2023-05-01,Type C,85.9992425195921,1.448703173555388,14,6.247590151280526,132.19205532049787,B,112.92525123589002,Factory 7_City D_Type C_2023-05-01
Factory 7,City C,2023-05-02,Type B,77.78124842963246,1.2569114650193685,4,13.587286493118905,232.2569811622828,B,90.72816180992756,Factory 7_City C_Type B_2023-05-02
Factory 7,City D,2023-05-03,Type B,86.01015567271148,1.7657170120031545,2,5.589966934453771,466.7881001622365,B,122.43308735810236,Factory 7_City D_Type B_2023-05-03
Factory 7,City E,2023-05-04,Type C,73.05858039631104,3.784860168902664,7,9.822552827204673,439.2741163418264,D,150.0425338404531,Factory 7_City E_Type C_2023-05-04
Factory 7,City A,2023-05-05,Type C,71.55951029003751,2.755465963887529,4,9.693192079047128,340.1501144086921,A,72.76690270598093,Factory 7_City A_Type C_2023-05-05
Factory 7,City A,2023-05-06,Type B,71.70521828101622,0.8751959057586278,9,9.220885651760453,379.150313173584,B,73.55996546826157,Factory 7_City A_Type B_2023-05-06
Factory 7,City A,2023-05-07,Type B,87.46327216039248,4.722332112328017,14,8.355117620559916,280.0859609880165,C,170.31041570224073,Factory 7_City A_Type B_2023-05-07
Factory 7,City D,2023-05-08,Type B,76.14765373897467,7.63630254522656,2,8.49843503011207,383.1684341615237,B,113.68380888257906,Factory 7_City D_Type B_2023-05-08
Factory 7,City E,2023-05-09,Type B,82.99505915364072,4.544076277836032,14,6.6794767840869,416.9955660086965,A,171.69704485339798,Factory 7_City E_Type B_2023-05-09
Factory 7,City E,2023-05-10,Type C,72.36143980263545,3.063358313540073,6,11.800843224399232,215.26325216775308,D,154.94346158515958,Factory 7_City E_Type C_2023-05-10
Factory 7,City D,2023-05-11,Type B,82.55248421184547,7.078972568404641,1,8.992449926074098,403.7931333620261,C,173.90453821766408,Factory 7_City D_Type B_2023-05-11
Factory 7,City E,2023-05-12,Type C,80.90427507886574,4.089488847322431,13,5.256760189179354,453.9993766710305,A,199.4166480977175,Factory 7_City E_Type C_2023-05-12
Factory 7,City A,2023-05-13,Type A,71.80419126886062,6.1349661129500985,11,8.318660521981563,339.31389756470026,C,172.77164977449732,Factory 7_City A_Type A_2023-05-13
Factory 7,City B,2023-05-14,Type C,89.57865188530506,3.977803221575135,12,9.664774576293508,397.0520521613465,D,126.78350498672306,Factory 7_City B_Type C_2023-05-14
Factory 7,City E,2023-05-15,Type A,70.16189192800132,4.194692049114554,6,12.386186185721382,312.4285719315536,D,149.81178131395453,Factory 7_City E_Type A_2023-05-15
Factory 7,City B,2023-05-16,Type A,90.65125806357476,1.7528395841518885,14,10.991526885625618,118.86841732793694,B,91.3804138505163,Factory 7_City B_Type A_2023-05-16
Factory 7,City E,2023-05-17,Type A,84.91188819075062,4.735541016110949,6,8.68888657181184,171.5661154335719,B,121.69274113470487,Factory 7_City E_Type A_2023-05-17
Factory 7,City A,2023-05-18,Type B,74.41304882886759,1.8793366396283016,9,10.087431173705877,244.1284962071429,C,182.8147289791409,Factory 7_City A_Type B_2023-05-18
Factory 7,City B,2023-05-19,Type C,87.96499223171419,2.1387000144995687,2,13.11406213018437,498.74506882668425,C,151.33185447049962,Factory 7_City B_Type C_2023-05-19
Factory 7,City A,2023-05-20,Type B,93.58676176741524,4.58075636435153,10,5.5042488499701845,227.5760738787776,D,138.38315773124816,Factory 7_City A_Type B_2023-05-20
Factory 7,City E,2023-05-21,Type C,88.00787145920657,4.556939335642332,12,14.56337062068753,350.8101721977652,A,137.9298856587576,Factory 7_City E_Type C_2023-05-21
Factory 7,City C,2023-05-22,Type A,70.08073357483151,1.7471998040780825,12,14.735813254874516,197.61063780020143,C,165.49376343273184,Factory 7_City C_Type A_2023-05-22
Factory 7,City C,2023-05-23,Type C,84.92591224647936,7.054240006365635,9,8.172606369914458,409.2666829323502,C,171.13253364154787,Factory 7_City C_Type C_2023-05-23
Factory 7,City B,2023-05-24,Type A,87.89929460602795,4.448753743457774,14,9.01096568257518,423.028626263744,B,141.47439753422543,Factory 7_City B_Type A_2023-05-24
Factory 7,City A,2023-05-25,Type B,72.89709871537967,5.735542322611139,4,14.128647058937185,456.0313656779124,D,123.56417987286328,Factory 7_City A_Type B_2023-05-25
Factory 7,City A,2023-05-26,Type C,86.35750453709986,5.448223239421822,8,14.558112108809276,438.7701029033255,A,169.8812062420246,Factory 7_City A_Type C_2023-05-26
Factory 7,City B,2023-05-27,Type B,87.48108800103185,2.052283422647234,2,11.99621282443882,206.29074606154927,B,78.18188514094031,Factory 7_City B_Type B_2023-05-27
Factory 7,City C,2023-05-28,Type C,93.84330163110673,0.4500280968253607,13,5.0548749428266335,155.82236835898976,B,132.9742864862792,Factory 7_City C_Type C_2023-05-28
Factory 7,City E,2023-05-29,Type A,80.58793176992354,3.835827889059817,13,5.938301275419983,456.985063742546,B,167.02282919335394,Factory 7_City E_Type A_2023-05-29
Factory 7,City C,2023-05-30,Type B,71.3445947096913,5.391819263363558,1,8.828928742815162,179.07064715675,B,99.06932152531468,Factory 7_City C_Type B_2023-05-30
Factory 7,City B,2023-05-31,Type B,76.8063487139657,7.611222551593084,12,6.549774483159672,479.8715459764077,B,128.9594338302382,Factory 7_City B_Type B_2023-05-31
Factory 7,City C,2023-06-01,Type A,81.0613947184931,4.379755987419363,2,8.74485266919049,426.1408534550577,D,82.44536054467065,Factory 7_City C_Type A_2023-06-01
Factory 7,City B,2023-06-02,Type A,84.20522087418374,2.2393002746819395,11,5.03926686121324,403.6395277409718,A,133.16702310885074,Factory 7_City B_Type A_2023-06-02
Factory 7,City A,2023-06-03,Type A,87.9519234339899,1.903429312518706,2,13.64250872931288,354.2297362791105,D,111.52170187731366,Factory 7_City A_Type A_2023-06-03
Factory 7,City B,2023-06-04,Type A,83.59442709282668,1.0666683141739677,4,14.326314851665735,268.72658752346456,D,170.6096454712848,Factory 7_City B_Type A_2023-06-04
Factory 7,City C,2023-06-05,Type C,87.44024564483587,3.6060909847530738,7,5.572770344470291,227.73313274093303,C,190.76644285631744,Factory 7_City C_Type C_2023-06-05
Factory 7,City B,2023-06-06,Type B,92.01070581113665,6.50745338250574,9,11.314592370024467,185.44310084633645,C,102.4858979438561,Factory 7_City B_Type B_2023-06-06
Factory 7,City A,2023-06-07,Type A,88.0700938043454,3.0914124852512943,4,9.033778957910362,385.5404268160649,A,56.74827835624881,Factory 7_City A_Type A_2023-06-07
Factory 7,City A,2023-06-08,Type B,72.73244773019117,0.3668077191469319,8,11.1725009367502,157.47150829076207,A,122.2102568364354,Factory 7_City A_Type B_2023-06-08
Factory 7,City B,2023-06-09,Type A,71.3379793865592,6.802883659628831,4,7.860392707857581,301.88641140789986,D,57.06552730085775,Factory 7_City B_Type A_2023-06-09
Factory 7,City B,2023-06-10,Type C,73.63275842543196,4.165158710914058,12,8.694923487447586,352.2989805460884,B,132.0775105800485,Factory 7_City B_Type C_2023-06-10
Factory 7,City D,2023-06-11,Type C,89.90753151814182,0.5575110699855941,5,9.472884350118544,326.10275010749035,B,92.33929494618262,Factory 7_City D_Type C_2023-06-11
Factory 7,City E,2023-06-12,Type A,94.39825551864266,5.63383292348701,10,8.545484434977576,290.58080194066974,C,183.263419927506,Factory 7_City E_Type A_2023-06-12
Factory 7,City A,2023-06-13,Type A,70.56628072529037,4.701589264080921,1,14.828686530510645,283.096061788586,C,99.53757589647633,Factory 7_City A_Type A_2023-06-13
Factory 7,City C,2023-06-14,Type C,94.392652102388,5.997871086510047,5,12.773236830635568,383.248881644747,B,112.10556588067176,Factory 7_City C_Type C_2023-06-14
Factory 7,City C,2023-06-15,Type C,71.45889375344804,1.8878926002338063,4,10.973803239075927,464.4657975693258,C,145.7904860180323,Factory 7_City C_Type C_2023-06-15
Factory 7,City C,2023-06-16,Type B,86.47159577696524,5.565217725931239,13,6.14433699268432,372.7520240850278,D,109.36675980167234,Factory 7_City C_Type B_2023-06-16
Factory 7,City D,2023-06-17,Type B,77.05423528987929,7.825891275598363,12,9.997481876071037,109.2416350493553,C,160.72094226769647,Factory 7_City D_Type B_2023-06-17
Factory 7,City A,2023-06-18,Type A,91.2549537180117,5.9612954999246925,14,10.672198123117871,474.3426822510268,D,185.28122912775967,Factory 7_City A_Type A_2023-06-18
Factory 7,City D,2023-06-19,Type C,92.76121100662468,1.2479727065141786,14,6.675627739557632,365.8048728245744,A,106.68645553180806,Factory 7_City D_Type C_2023-06-19
Factory 7,City E,2023-06-20,Type A,84.8944248750434,4.2034264251393525,5,7.832513794793634,228.707120563989,B,160.2129415129648,Factory 7_City E_Type A_2023-06-20
Factory 7,City E,2023-06-21,Type B,86.83186413884681,1.1255617739392705,2,7.272165740539364,401.130626051242,B,114.32092830367496,Factory 7_City E_Type B_2023-06-21
Factory 7,City B,2023-06-22,Type A,74.33673087957675,1.3808037012272305,4,7.558012828324467,142.25671887702194,C,69.93790320655039,Factory 7_City B_Type A_2023-06-22
Factory 7,City C,2023-06-23,Type A,70.14891549147073,3.7188410215583296,14,9.936931743270256,376.0202786094365,A,156.6821233010045,Factory 7_City C_Type A_2023-06-23
Factory 7,City A,2023-06-24,Type C,76.6580727967526,5.436899616294827,3,6.457102053214129,205.50574080407137,A,71.43370298005937,Factory 7_City A_Type C_2023-06-24
Factory 7,City E,2023-06-25,Type C,74.28172518821549,7.020864726465245,10,9.30517967824388,140.1090773662129,B,186.32938019553848,Factory 7_City E_Type C_2023-06-25
Factory 7,City D,2023-06-26,Type A,86.77997395662157,2.572472294918072,9,13.760433837817802,489.68260703614425,A,151.10817447395976,Factory 7_City D_Type A_2023-06-26
Factory 7,City B,2023-06-27,Type A,90.83140653107316,0.8085551786344576,2,5.908793941325601,222.0982898681203,D,78.36105836545799,Factory 7_City B_Type A_2023-06-27
Factory 7,City E,2023-06-28,Type A,94.25125616053778,3.693606374309078,2,14.298821563844273,138.34454143378923,A,115.07708584766009,Factory 7_City E_Type A_2023-06-28
Factory 7,City D,2023-06-29,Type A,80.22054476724186,7.173077027513237,9,14.858286139249826,308.9567882179347,D,172.32328811342887,Factory 7_City D_Type A_2023-06-29
Factory 7,City A,2023-06-30,Type A,91.82764519038996,7.526713189201661,3,14.542767205832048,419.2598723723739,A,106.85167639573258,Factory 7_City A_Type A_2023-06-30
Factory 7,City C,2023-07-01,Type C,73.92374778297751,7.920794358701473,8,12.69379445028597,308.22326249746146,D,156.34407437526357,Factory 7_City C_Type C_2023-07-01
